ID,Raw Reads,Score_Insect,King_Insect,Phy_Insect,Cla_Insect,Ord_Insect,Fam_Insect,Gen_Insect,Spec_Insect,Taxon_Insect,BestID_Eco,SupKing_Eco,King_Eco,Phy_Eco,Cla_Eco,Ord_Eco,Fam_Eco,Gen_Eco,Spec_Eco,Taxon_Eco,PercId_OA_barcodes,Cov_OA_barcodes,PercID_biocode,Cov_biocode,OAtaxon,BioCodePhyla,BioClass,BioOrder,BioFamily,BioGenus,BioSpecies,FinalPhylum,FinalKingdom,PhyKing,Class,Order,Family,Genus,Species,Calcify,TaxaFrequency
OTU_1382,13,0.9998,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1383,20,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1384,11,0.6594,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1385,11,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1386,19,0.9203,Metazoa,ARTHROPODA,,,,,,Multicrustacea,,,,,,,,,,,NA,,,,,,,,,,,ARTHROPODA,Metazoa,ARTHROPODA Metazoa,,,,,,UNK,6
OTU_161,3671,,,,,,,,,root,0.904153355,Opisthokonta,Metazoa,,,,,,,Metazoa,100,100,100,100,Hymeniacidon sp.1 JV-2020,PORIFERA,Demospongiae,Suberitida,Halichondridae,Hymeniacidon,,PORIFERA,Metazoa,PORIFERA Metazoa,Demospongiae,Suberitida,Halichondridae,Hymeniacidon,Hymeniacidon sp.1 JV-2020,No,2
OTU_1387,7,0.9989,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1388,10,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1389,6,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_139,6513,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1391,9,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1393,4,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1394,8,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1395,11,0.9971,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1396,10,1,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1397,6,0.9996,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_143,2366,1,Metazoa,CNIDARIA,Anthozoa,Actiniaria,Hormathiidae,,,Hormathiidae,0.971246006,Opisthokonta,Metazoa,CNIDARIA,Anthozoa,Actiniaria,,,,Actiniaria,90.415,100,98.722,100,Anemone,CNIDARIA,Anthozoa,Actiniaria,,,,CNIDARIA,Metazoa,CNIDARIA Metazoa,Anthozoa,Actiniaria,Hormathiidae,,,No,3
OTU_1398,21,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1399,12,0.8851,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_14,45560,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1400,6,0.9992,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1401,12,1,Metazoa,,,,,,,Eumetazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1402,14,1,Plantae,RHODOPHYTA,Florideophyceae,,,,,Corallinophycidae,0.910543131,Archaeplastida,Plantae,RHODOPHYTA,Florideophyceae,Corallinales,,,,Corallinales,NA,,,,,,,,,,,RHODOPHYTA,Plantae,RHODOPHYTA Plantae,Florideophyceae,,,,,UNK,5
OTU_1403,6,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1404,15,0.5231,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1405,10,1,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1406,8,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1407,6,0.999,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1408,10,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1409,9,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_141,2656,0.5983,Metazoa,ARTHROPODA,Hexanauplia,,,,,Podoplea,,,,,,,,,,,NA,,,,,,,,,,,ARTHROPODA,Metazoa,ARTHROPODA Metazoa,,,,,,UNK,6
OTU_1410,11,1,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1411,15,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1412,11,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1413,6,0.998,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1414,9,0.9893,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1415,9,0.9999,Stramenopiles,BACILLARIOPHYTA,Bacillariophyceae,,,,,Bacillariophycidae,0.850793651,Chromalveolata,Stramenopiles,BACILLARIOPHYTA,Bacillariophyceae,,,,,Bacillariophyceae,NA,,,,,,,,,,,BACILLARIOPHYTA,MicroAlgae,BACILLARIOPHYTA MicroAlgae,Bacillariophyceae,,,,,No,5
OTU_1416,8,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1663,25,1,Metazoa,,,,,,,Metazoa,,,,,,,,,,,87.055,99,94.249,100,Dysidea,PORIFERA,,,,,,PORIFERA,Metazoa,PORIFERA Metazoa,,,,,,No,6
OTU_1417,10,0.9992,Metazoa,CNIDARIA,Scyphozoa,Semaeostomeae,,,,Semaeostomeae,0.869426752,Opisthokonta,Metazoa,CNIDARIA,Scyphozoa,Semaeostomeae,,,,Semaeostomeae,NA,,,,,,,,,,,CNIDARIA,Metazoa,CNIDARIA Metazoa,Scyphozoa,Semaeostomeae,,,,No,4
OTU_1418,8,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1419,15,1,,,,,,,,cellular organisms,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1420,7,0.9988,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1421,4,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1422,7,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1423,5,0.9999,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1424,23,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1425,9,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1426,6,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_946,34,,Metazoa,CNIDARIA,Anthozoa,Scleractinia,Poritidae,Porites,,Porites,1,Opisthokonta,Metazoa,CNIDARIA,Anthozoa,Scleractinia,Poritidae,Porites,Porites okinawensis,Porites okinawensis,NA,,99.681,100,,CNIDARIA,,,,,,CNIDARIA,Metazoa,CNIDARIA Metazoa,Anthozoa,Scleractinia,Poritidae,Porites,Porites sp.,Yes,1
OTU_1427,5,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1461,7,1,Plantae,RHODOPHYTA,Florideophyceae,Palmariales,Palmariaceae,,,Palmariaceae,0.907348243,Archaeplastida,Plantae,RHODOPHYTA,Florideophyceae,Corallinales,,,,Corallinales,NA,,87.22,100,,RHODOPHYTA,,,,,,RHODOPHYTA,Plantae,RHODOPHYTA Plantae,Florideophyceae,Palmariales,Palmariaceae,,,No,3
OTU_1428,6,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1429,5,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1430,11,0.8193,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1431,8,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1432,10,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1433,7,1,Chromista,HETEROKONTOPHYTA,Labyrinthulomycetes,,,,,Labyrinthulomycetes,,,,,,,,,,,NA,,,,,,,,,,,HETEROKONTOPHYTA,MicroAlgae,HETEROKONTOPHYTA MicroAlgae,Labyrinthulomycetes,,,,,No,5
OTU_1434,8,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1435,18,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1436,15,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1437,8,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_168,1444,0.9781,Metazoa,PORIFERA,Demospongiae,Suberitida,,,,Suberitida,0.916932907,Opisthokonta,Metazoa,,,,,,,Metazoa,95.192,99,90.735,100,Halichondria,PORIFERA,Demospongiae,Suberitida,Halichondridae,,,PORIFERA,Metazoa,PORIFERA Metazoa,Demospongiae,Suberitida,Halichondridae,,,No,3
OTU_1438,5,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1439,15,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_144,3174,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1440,9,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1441,6,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1442,6,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1443,8,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1444,9,0.9991,Metazoa,ARTHROPODA,,,,,,Multicrustacea,,,,,,,,,,,NA,,,,,,,,,,,ARTHROPODA,Metazoa,ARTHROPODA Metazoa,,,,,,UNK,6
OTU_1445,5,0.9995,Plantae,RHODOPHYTA,Florideophyceae,,,,,Corallinophycidae,0.894904459,Archaeplastida,Plantae,RHODOPHYTA,Florideophyceae,Corallinales,,,,Corallinales,NA,,,,,,,,,,,RHODOPHYTA,Plantae,RHODOPHYTA Plantae,Florideophyceae,,,,,UNK,5
OTU_1446,6,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1447,15,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1448,5,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1449,11,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1450,11,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1451,9,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1452,5,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1487,9,1,Metazoa,GASTROTRICHA,,Chaetonotida,Chaetonotidae,,,Chaetonotidae,,,,,,,,,,,NA,,,,,,,,,,,GASTROTRICHA,Metazoa,GASTROTRICHA Metazoa,,Chaetonotida,Chaetonotidae,,,No,3
OTU_1453,11,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1454,8,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_149,3592,1,Plantae,RHODOPHYTA,Florideophyceae,Palmariales,Palmariaceae,,,Palmariaceae,0.885350318,Archaeplastida,Plantae,RHODOPHYTA,Florideophyceae,,,,,Florideophyceae,NA,,88.179,100,,RHODOPHYTA,,,,,,RHODOPHYTA,Plantae,RHODOPHYTA Plantae,Florideophyceae,Palmariales,Palmariaceae,,,No,3
OTU_1455,9,1,Stramenopiles,BACILLARIOPHYTA,Bacillariophyceae,,,,,Bacillariophycidae,0.865203762,Chromalveolata,Stramenopiles,BACILLARIOPHYTA,Bacillariophyceae,Naviculales,,,,Naviculales,NA,,,,,,,,,,,BACILLARIOPHYTA,MicroAlgae,BACILLARIOPHYTA MicroAlgae,Bacillariophyceae,,,,,No,5
OTU_1456,6,0.9995,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1457,27,0.9999,Metazoa,ARTHROPODA,Hexanauplia,,,,,Podoplea,,,,,,,,,,,NA,,,,,,,,,,,ARTHROPODA,Metazoa,ARTHROPODA Metazoa,Hexanauplia,,,,,No,5
OTU_1458,12,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1459,7,0.9781,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1460,9,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1462,5,0.9877,Plantae,RHODOPHYTA,Florideophyceae,Ceramiales,,,,Ceramiales,0.882165605,Archaeplastida,Plantae,RHODOPHYTA,Florideophyceae,,,,,Rhodymeniophycidae,NA,,,,,,,,,,,RHODOPHYTA,Plantae,RHODOPHYTA Plantae,Florideophyceae,Ceramiales,,,,No,4
OTU_1463,6,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1464,15,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1465,10,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1466,8,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1467,10,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1468,9,1,,,,,,,,cellular organisms,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1469,10,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1698,5,1,Metazoa,PORIFERA,Demospongiae,Poecilosclerida,,,,Poecilosclerida,0.92971246,Opisthokonta,Metazoa,PORIFERA,Demospongiae,Poecilosclerida,Crellidae,Crella,Crella incrustans,Crella incrustans,93.59,99,95.62,88,Lissodendoryx,PORIFERA,Demospongiae,Poecilosclerida,,,,PORIFERA,Metazoa,PORIFERA Metazoa,Demospongiae,Poecilosclerida,,,,No,4
OTU_1470,8,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1472,27,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1473,8,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1474,5,0.991,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1475,14,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1476,7,0.9994,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1477,4,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_151,6623,1,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,97.764,100,,ANNELIDA,Polychaeta,Phyllodocida,Syllidae,Syllis,,ANNELIDA,Metazoa,ANNELIDA Metazoa,Polychaeta,Phyllodocida,Syllidae,Syllis,,No,2
OTU_1478,14,1,,,,,,,,cellular organisms,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1479,5,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_148,4054,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1480,8,0.9999,Plantae,RHODOPHYTA,Florideophyceae,Ceramiales,,,,Ceramiales,0.880503145,Archaeplastida,Plantae,RHODOPHYTA,Florideophyceae,Corallinales,,,,Corallinales,NA,,,,,,,,,,,RHODOPHYTA,Plantae,RHODOPHYTA Plantae,Florideophyceae,Ceramiales,,,,No,4
OTU_1481,7,1,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1482,8,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1483,19,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1484,7,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1485,12,1,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1486,10,0.8847,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1488,6,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1489,23,1,Metazoa,NEMERTEA,Enopla,Monostilifera,,,,Monostilifera,,,,,,,,,,,NA,,,,,,,,,,,NEMERTEA,Metazoa,NEMERTEA Metazoa,Enopla,Monostilifera,,,,No,4
OTU_1490,11,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1491,33,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1492,12,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1493,15,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1494,14,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1495,7,1,Metazoa,,,,,,,Protostomia,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1496,16,0.9489,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1497,17,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1498,6,0.9312,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1499,12,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_15,39715,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_150,5980,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1500,13,0.9974,Metazoa,,,,,,,Metazoa,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1501,14,,,,,,,,,root,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Unclassified,Unclassified Unclassified,,,,,,No,7
OTU_1502,6,1,Metazoa,,,,,,,Bilateria,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1503,10,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1504,7,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
OTU_1505,12,1,,,,,,,,Eukaryota,0.888535032,Opisthokonta,Metazoa,,,,,,,Eumetazoa,NA,,,,,,,,,,,Unclassified,Metazoa,Unclassified Metazoa,,,,,,No,7
OTU_1506,6,1,Stramenopiles,,,,,,,Stramenopiles,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,MicroAlgae,Unclassified MicroAlgae,,,,,,No,7
OTU_1507,6,1,,,,,,,,Eukaryota,,,,,,,,,,,NA,,,,,,,,,,,Unclassified,Other_Eukaryota,Unclassified Other_Eukaryota,,,,,,No,7
